0x680, Time,74, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0
0x251, Time,101352, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,101490, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,101492, Controller Temp,459, Motor Temp,403, Fault Code,0
0x251, Time,101512, Controller Temp,459, Motor Temp,403, Fault Code,0
0x251, Time,101532, Controller Temp,459, Motor Temp,402, Fault Code,0
0x251, Time,101552, Controller Temp,459, Motor Temp,402, Fault Code,0
0x251, Time,101572, Controller Temp,459, Motor Temp,402, Fault Code,0
0x251, Time,101592, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,101612, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,101632, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,101652, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,101672, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,101692, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,101712, Controller Temp,459, Motor Temp,401, Fault Code,0
0x251, Time,101852, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,101872, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,101892, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,101912, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,101932, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,101952, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,101972, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,101992, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,102012, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,102032, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,102052, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,102072, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,102192, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,102212, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,102232, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,102252, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,102272, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,102292, Controller Temp,459, Motor Temp,402, Fault Code,0
0x251, Time,102312, Controller Temp,459, Motor Temp,403, Fault Code,0
0x251, Time,102332, Controller Temp,459, Motor Temp,402, Fault Code,0
0x251, Time,102352, Controller Temp,459, Motor Temp,404, Fault Code,0
0x251, Time,102372, Controller Temp,459, Motor Temp,403, Fault Code,0
0x251, Time,102392, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,102412, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,102535, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,102552, Controller Temp,459, Motor Temp,401, Fault Code,0
0x251, Time,102572, Controller Temp,459, Motor Temp,403, Fault Code,0
0x251, Time,102592, Controller Temp,459, Motor Temp,403, Fault Code,0
0x251, Time,102612, Controller Temp,459, Motor Temp,402, Fault Code,0
0x251, Time,102632, Controller Temp,459, Motor Temp,402, Fault Code,0
0x251, Time,102652, Controller Temp,459, Motor Temp,401, Fault Code,0
0x251, Time,102672, Controller Temp,459, Motor Temp,402, Fault Code,0
0x251, Time,102692, Controller Temp,459, Motor Temp,401, Fault Code,0
0x251, Time,102712, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,102732, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,102752, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,102772, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,102895, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,102895, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,102912, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,102932, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,102952, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,102972, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,102992, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,103012, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,103032, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,103052, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,103072, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,103092, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,103112, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,103241, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,103252, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,103272, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,103292, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,103312, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,103332, Controller Temp,456, Motor Temp,403, Fault Code,0
0x251, Time,103352, Controller Temp,456, Motor Temp,402, Fault Code,0
0x251, Time,103372, Controller Temp,454, Motor Temp,402, Fault Code,0
0x251, Time,103392, Controller Temp,452, Motor Temp,404, Fault Code,0
0x251, Time,103412, Controller Temp,452, Motor Temp,403, Fault Code,0
0x251, Time,103432, Controller Temp,450, Motor Temp,403, Fault Code,0
0x251, Time,103452, Controller Temp,450, Motor Temp,402, Fault Code,0
0x251, Time,103472, Controller Temp,450, Motor Temp,403, Fault Code,0
0x251, Time,103592, Controller Temp,450, Motor Temp,400, Fault Code,0
0x251, Time,103612, Controller Temp,450, Motor Temp,400, Fault Code,0
0x251, Time,103632, Controller Temp,450, Motor Temp,400, Fault Code,0
0x251, Time,103652, Controller Temp,450, Motor Temp,400, Fault Code,0
0x251, Time,103672, Controller Temp,450, Motor Temp,400, Fault Code,0
0x251, Time,103692, Controller Temp,450, Motor Temp,400, Fault Code,0
0x251, Time,103712, Controller Temp,450, Motor Temp,400, Fault Code,0
0x251, Time,103732, Controller Temp,450, Motor Temp,400, Fault Code,0
0x251, Time,103752, Controller Temp,450, Motor Temp,400, Fault Code,0
0x251, Time,103772, Controller Temp,450, Motor Temp,400, Fault Code,0
0x251, Time,103792, Controller Temp,450, Motor Temp,400, Fault Code,0
0x251, Time,103812, Controller Temp,450, Motor Temp,400, Fault Code,0
0x251, Time,103952, Controller Temp,450, Motor Temp,400, Fault Code,0
0x251, Time,103972, Controller Temp,450, Motor Temp,400, Fault Code,0
0x251, Time,103992, Controller Temp,450, Motor Temp,400, Fault Code,0
0x251, Time,104012, Controller Temp,450, Motor Temp,400, Fault Code,0
0x251, Time,104032, Controller Temp,450, Motor Temp,400, Fault Code,0
0x251, Time,104052, Controller Temp,450, Motor Temp,400, Fault Code,0
0x251, Time,104072, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,104092, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,104112, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,104132, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,104152, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,104172, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,104295, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,104312, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,104332, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,104352, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,104372, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,104392, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,104412, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,104432, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,104452, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,104472, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,104492, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,104512, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,104532, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,104657, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,104672, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,104692, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,104712, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,104732, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,104752, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,104772, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,104792, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,104812, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,104832, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,104852, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,104872, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,104892, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105013, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105032, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105052, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105072, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105092, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105112, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105132, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105152, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105172, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105192, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105212, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105232, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105353, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105372, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105392, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105412, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105432, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105452, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105472, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105492, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105512, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105532, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105552, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105572, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105592, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105712, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105732, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105752, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105772, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105792, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105812, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105832, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105852, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105872, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105892, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105912, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,105932, Controller Temp,450, Motor Temp,399, Fault Code,0
0x251, Time,106053, Controller Temp,458, Motor Temp,399, Fault Code,0
0x251, Time,106072, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106092, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106112, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106132, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106152, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106172, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106192, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106212, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106232, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106252, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106272, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106292, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106414, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106432, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106452, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106472, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106492, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106512, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106532, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106552, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106572, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106592, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106612, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106632, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106765, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106772, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106792, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106812, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106832, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106852, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106872, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106892, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106912, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106932, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106952, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106972, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,106992, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,107112, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,107132, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,107152, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,107172, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,107192, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,107212, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,107232, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,107252, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,107272, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,107292, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,107312, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,107332, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,107461, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,107472, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,107492, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,107512, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,107532, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,107552, Controller Temp,459, Motor Temp,399, Fault Code,0
0x251, Time,107572, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,107592, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,107612, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,107632, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,107652, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,107672, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,107692, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,107712, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,107832, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,107852, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,107872, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,107892, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,107912, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,107932, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,107952, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,107972, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,107992, Controller Temp,459, Motor Temp,400, Fault Code,0
0x251, Time,108012, Controller Temp,460, Motor Temp,400, Fault Code,0
0x251, Time,108032, Controller Temp,460, Motor Temp,400, Fault Code,0
0x251, Time,108052, Controller Temp,462, Motor Temp,400, Fault Code,0
0x251, Time,108072, Controller Temp,465, Motor Temp,400, Fault Code,0
0x251, Time,108192, Controller Temp,469, Motor Temp,405, Fault Code,0
0x251, Time,108212, Controller Temp,469, Motor Temp,408, Fault Code,0
0x251, Time,108232, Controller Temp,469, Motor Temp,409, Fault Code,0
0x251, Time,108252, Controller Temp,469, Motor Temp,409, Fault Code,0
0x251, Time,108272, Controller Temp,469, Motor Temp,407, Fault Code,0
0x251, Time,108292, Controller Temp,469, Motor Temp,401, Fault Code,0
0x251, Time,108312, Controller Temp,469, Motor Temp,405, Fault Code,0
0x251, Time,108332, Controller Temp,469, Motor Temp,407, Fault Code,0
0x251, Time,108352, Controller Temp,469, Motor Temp,408, Fault Code,0
0x251, Time,108372, Controller Temp,469, Motor Temp,409, Fault Code,0
0x251, Time,108392, Controller Temp,469, Motor Temp,408, Fault Code,0
0x251, Time,108412, Controller Temp,469, Motor Temp,409, Fault Code,0
0x251, Time,108552, Controller Temp,469, Motor Temp,409, Fault Code,0
0x251, Time,108572, Controller Temp,469, Motor Temp,409, Fault Code,0
0x251, Time,108592, Controller Temp,469, Motor Temp,409, Fault Code,0
0x251, Time,108612, Controller Temp,469, Motor Temp,409, Fault Code,0
0x251, Time,108632, Controller Temp,469, Motor Temp,409, Fault Code,0
0x251, Time,108652, Controller Temp,469, Motor Temp,408, Fault Code,0
0x251, Time,108672, Controller Temp,469, Motor Temp,408, Fault Code,0
0x251, Time,108692, Controller Temp,469, Motor Temp,409, Fault Code,0
0x251, Time,108712, Controller Temp,469, Motor Temp,409, Fault Code,0
0x251, Time,108732, Controller Temp,469, Motor Temp,409, Fault Code,0
0x251, Time,108752, Controller Temp,465, Motor Temp,409, Fault Code,0
0x251, Time,108877, Controller Temp,463, Motor Temp,409, Fault Code,0
0x251, Time,108892, Controller Temp,460, Motor Temp,407, Fault Code,0
0x251, Time,108912, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,108932, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,108952, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,108972, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,108992, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,109012, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,109032, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,109052, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,109072, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,109092, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,109112, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,109232, Controller Temp,460, Motor Temp,408, Fault Code,0
0x251, Time,109252, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,109272, Controller Temp,460, Motor Temp,407, Fault Code,0
0x251, Time,109292, Controller Temp,460, Motor Temp,407, Fault Code,0
0x251, Time,109312, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,109332, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,109352, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,109372, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,109392, Controller Temp,460, Motor Temp,407, Fault Code,0
0x251, Time,109412, Controller Temp,460, Motor Temp,406, Fault Code,0
0x251, Time,109432, Controller Temp,460, Motor Temp,405, Fault Code,0
0x251, Time,109452, Controller Temp,460, Motor Temp,406, Fault Code,0
0x251, Time,109472, Controller Temp,460, Motor Temp,403, Fault Code,0
0x251, Time,109592, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,109612, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,109632, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,109652, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,109672, Controller Temp,460, Motor Temp,401, Fault Code,0
0x251, Time,109692, Controller Temp,460, Motor Temp,400, Fault Code,0
0x251, Time,109712, Controller Temp,460, Motor Temp,403, Fault Code,0
0x251, Time,109732, Controller Temp,460, Motor Temp,408, Fault Code,0
0x251, Time,109752, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,109772, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,109792, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,109812, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,109952, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,109972, Controller Temp,460, Motor Temp,407, Fault Code,0
0x251, Time,109992, Controller Temp,460, Motor Temp,406, Fault Code,0
0x251, Time,110012, Controller Temp,460, Motor Temp,406, Fault Code,0
0x251, Time,110032, Controller Temp,460, Motor Temp,406, Fault Code,0
0x251, Time,110052, Controller Temp,460, Motor Temp,403, Fault Code,0
0x251, Time,110072, Controller Temp,460, Motor Temp,402, Fault Code,0
0x251, Time,110092, Controller Temp,460, Motor Temp,402, Fault Code,0
0x251, Time,110112, Controller Temp,460, Motor Temp,402, Fault Code,0
0x251, Time,110132, Controller Temp,460, Motor Temp,402, Fault Code,0
0x251, Time,110152, Controller Temp,460, Motor Temp,405, Fault Code,0
0x251, Time,110172, Controller Temp,460, Motor Temp,406, Fault Code,0
0x251, Time,110296, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,110312, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,110332, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,110352, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,110372, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,110392, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,110412, Controller Temp,460, Motor Temp,410, Fault Code,0
0x251, Time,110432, Controller Temp,460, Motor Temp,410, Fault Code,0
0x251, Time,110452, Controller Temp,460, Motor Temp,410, Fault Code,0
0x251, Time,110472, Controller Temp,460, Motor Temp,410, Fault Code,0
0x251, Time,110492, Controller Temp,460, Motor Temp,410, Fault Code,0
0x251, Time,110512, Controller Temp,460, Motor Temp,410, Fault Code,0
0x251, Time,110639, Controller Temp,460, Motor Temp,410, Fault Code,0
0x251, Time,110652, Controller Temp,460, Motor Temp,410, Fault Code,0
0x251, Time,110672, Controller Temp,460, Motor Temp,410, Fault Code,0
0x251, Time,110692, Controller Temp,460, Motor Temp,410, Fault Code,0
0x251, Time,110712, Controller Temp,460, Motor Temp,410, Fault Code,0
0x251, Time,110732, Controller Temp,460, Motor Temp,410, Fault Code,0
0x251, Time,110752, Controller Temp,460, Motor Temp,410, Fault Code,0
0x251, Time,110772, Controller Temp,460, Motor Temp,410, Fault Code,0
0x251, Time,110792, Controller Temp,460, Motor Temp,407, Fault Code,0
0x251, Time,110812, Controller Temp,460, Motor Temp,406, Fault Code,0
0x251, Time,110832, Controller Temp,460, Motor Temp,406, Fault Code,0
0x251, Time,110852, Controller Temp,460, Motor Temp,407, Fault Code,0
0x251, Time,110872, Controller Temp,460, Motor Temp,406, Fault Code,0
0x251, Time,110992, Controller Temp,460, Motor Temp,405, Fault Code,0
0x251, Time,111012, Controller Temp,460, Motor Temp,403, Fault Code,0
0x251, Time,111032, Controller Temp,460, Motor Temp,404, Fault Code,0
0x251, Time,111052, Controller Temp,460, Motor Temp,403, Fault Code,0
0x251, Time,111072, Controller Temp,460, Motor Temp,403, Fault Code,0
0x251, Time,111092, Controller Temp,460, Motor Temp,403, Fault Code,0
0x251, Time,111112, Controller Temp,460, Motor Temp,403, Fault Code,0
0x251, Time,111132, Controller Temp,460, Motor Temp,403, Fault Code,0
0x251, Time,111152, Controller Temp,460, Motor Temp,402, Fault Code,0
0x251, Time,111172, Controller Temp,460, Motor Temp,403, Fault Code,0
0x251, Time,111192, Controller Temp,460, Motor Temp,404, Fault Code,0
0x251, Time,111212, Controller Temp,460, Motor Temp,403, Fault Code,0
0x251, Time,111352, Controller Temp,460, Motor Temp,402, Fault Code,0
0x251, Time,111372, Controller Temp,460, Motor Temp,403, Fault Code,0
0x251, Time,111392, Controller Temp,460, Motor Temp,404, Fault Code,0
0x251, Time,111412, Controller Temp,460, Motor Temp,403, Fault Code,0
0x251, Time,111432, Controller Temp,460, Motor Temp,403, Fault Code,0
0x251, Time,111452, Controller Temp,460, Motor Temp,403, Fault Code,0
0x251, Time,111472, Controller Temp,460, Motor Temp,403, Fault Code,0
0x251, Time,111492, Controller Temp,460, Motor Temp,403, Fault Code,0
0x251, Time,111512, Controller Temp,460, Motor Temp,402, Fault Code,0
0x251, Time,111532, Controller Temp,460, Motor Temp,405, Fault Code,0
0x251, Time,111552, Controller Temp,460, Motor Temp,404, Fault Code,0
0x251, Time,111681, Controller Temp,460, Motor Temp,403, Fault Code,0
0x251, Time,111692, Controller Temp,460, Motor Temp,404, Fault Code,0
0x251, Time,111712, Controller Temp,460, Motor Temp,403, Fault Code,0
0x251, Time,111732, Controller Temp,460, Motor Temp,404, Fault Code,0
0x251, Time,111752, Controller Temp,460, Motor Temp,404, Fault Code,0
0x251, Time,111772, Controller Temp,460, Motor Temp,405, Fault Code,0
0x251, Time,111792, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,111812, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,111832, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,111852, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,111872, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,111892, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,111912, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,112032, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,112052, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,112072, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,112092, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,112112, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,112132, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,112152, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,112172, Controller Temp,460, Motor Temp,407, Fault Code,0
0x251, Time,112192, Controller Temp,460, Motor Temp,404, Fault Code,0
0x251, Time,112212, Controller Temp,460, Motor Temp,407, Fault Code,0
0x251, Time,112232, Controller Temp,460, Motor Temp,409, Fault Code,0
0x251, Time,112252, Controller Temp,460, Motor Temp,409, Fault Code,0
